거래번호,거래일자,계정과목,거래처,금액,적요,담당자,승인자,이상여부,이상유형
ANO0000000507,2025-08-08,여비교통비,(유) 한가람비전출판,7773297,출장비,손성현,김우진,1,비정상적 금액
TXN0000004500,2025-06-21,매출,주식회사 월드코스메틱,1009653,제품 판매,김경희,황종수,0,
TXN0000000712,2025-11-19,현금,(유) 신라모두네트워크,2344539,현금 입금,이준서,서정훈,0,
TXN0000004466,2025-04-22,현금,주식회사 이노조선제조,906039,현금 입금,이성진,박정남,0,
TXN0000008571,2025-09-27,현금,(주) 씨앤씨,3386179,현금 입금,황은경,이옥순,0,
TXN0000008542,2025-04-16,접대비,주식회사 보람,285532,거래처 접대,박상호,이서영,0,
TXN0000002282,2025-08-02,임차료,유한회사 한빛개발,1000812,사무실 임차료,김재호,최하은,0,
TXN0000008885,2025-06-18,매출,주식회사 네오중앙유통,5822967,용역 제공,이영수,한영일,0,
TXN0000003069,2025-05-09,급여,(유) 보람은행,4379872,퇴직금 지급,김상현,김상훈,0,
TXN0000003065,2025-11-11,여비교통비,(유) 중앙,185341,출장비,김옥자,이상훈,0,
TXN0000003436,2025-06-19,매입,유한회사 코어유통,3960483,원재료 구매,조현정,이정웅,0,
ANO0000000709,2025-10-19,접대비,특정거래처,92298,소액 접대,김철수,박미숙,1,빈번한 소액거래
TXN0000006902,2025-07-23,매출,(유) 미래글로벌그룹,5022340,수수료 수입,김중수,김현숙,0,
TXN0000006732,2025-05-07,매출,(유) 마루,3530911,제품 판매,최승현,김지아,0,
TXN0000007078,2025-03-23,매입,주식회사 가야첨단반도체,3944064,상품 매입,김정숙,이지아,0,
TXN0000004555,2025-03-27,매입,유한회사 씨앤씨기획,3245464,상품 매입,황순옥,박영환,0,
ANO0000000601,2025-08-13,매입,주식회사 보람아름에너지,10000000,물품 구매,이승민,이명숙,1,라운드 금액
TXN0000007499,2025-03-02,접대비,(유) 고려코어은행,122612,회식비,박은지,황옥자,0,
TXN0000004885,2025-11-06,여비교통비,(유) 제나자동차,145464,교통비,이중수,이지후,0,
TXN0000008832,2025-10-02,여비교통비,유한회사 글로벌연구소,108183,교통비,박영숙,김민서,0,
TXN0000006591,2025-01-07,접대비,주식회사 비전,61700,선물비,김영자,류정훈,0,
TXN0000003541,2025-02-09,매입,유한회사 백제,3183448,상품 매입,최아름,이성진,0,
TXN0000000469,2025-04-18,접대비,(유) 한강,345388,회식비,김하은,유현지,0,
TXN0000000466,2025-03-05,임차료,유한회사 코리아,1957267,창고 임차료,손정순,손순옥,0,
TXN0000003266,2025-11-23,여비교통비,주식회사 글로벌가람에이아이,42193,교통비,이상호,강혜진,0,
TXN0000008372,2025-07-18,임차료,유한회사 겨레기획,1536721,창고 임차료,백지훈,김미영,0,
TXN0000007562,2025-05-21,현금,(주) 겨레넥스트금고,2538511,현금 출금,박재현,이순옥,0,
TXN0000007402,2025-12-22,급여,유한회사 유니온네트웍스,2136113,상여금 지급,김상훈,박준영,0,
TXN0000008373,2025-04-20,임차료,(주) 월드마루개발,1760305,사무실 임차료,박서준,이은경,0,
TXN0000000219,2025-03-18,급여,(유) 스타고려에이아이,3787979,상여금 지급,류지연,오영철,0,
TXN0000006612,2025-06-28,급여,(유) 라온상사,4673544,급여 지급,김서현,윤아름,0,
TXN0000006291,2025-07-19,임차료,유한회사 겨레,1359478,창고 임차료,양정숙,김서현,0,
TXN0000003841,2025-03-16,접대비,(유) 종합네트워크,497709,거래처 접대,남현준,김선영,0,
TXN0000004673,2025-05-29,매입,(주) 가온시스템즈,2229402,원재료 구매,고승현,이지아,0,
ANO0000000465,2025-04-06,접대비,특정거래처,94321,소액 접대,김철수,김성현,1,빈번한 소액거래
TXN0000005334,2025-10-16,임차료,유한회사 제나한빛네트웍스,1418847,사무실 임차료,송경수,허옥자,0,
TXN0000005798,2025-01-04,현금,(유) 보람에이아이,895155,현금 입금,강정자,홍예준,0,
TXN0000003332,2025-12-07,급여,(주) 가야,4915617,상여금 지급,장수민,권은정,0,
ANO0000000637,2025-07-12,현금,유한회사 백제,741325,긴급 지출,차지영,서영진,1,주말 거래
TXN0000007917,2025-08-10,급여,주식회사 마음,4119518,상여금 지급,김영일,장영호,0,
ANO0000000456,2025-08-12,매입,주식회사 고려,2000000,물품 구매,이서준,장영호,1,라운드 금액
TXN0000000759,2025-01-15,여비교통비,유한회사 고구려한강자동차,59378,교통비,김도현,백영식,0,
TXN0000004648,2025-05-27,접대비,유한회사 푸른고구려제조,431239,거래처 접대,박정웅,이도현,0,
TXN0000003077,2025-07-18,급여,(유) 제나전자,3145672,상여금 지급,류미정,박상철,0,
ANO0000000453,2025-06-29,현금,(주) 백제랩스,412762,긴급 지출,김영식,한영일,1,주말 거래
TXN0000006820,2025-12-12,여비교통비,(유) 비전마루에너지,187936,출장비,이민지,김지영,0,
TXN0000006414,2025-05-18,접대비,(유) 하나한강엔지니어링,403004,거래처 접대,임영길,이정호,0,
TXN0000008127,2025-04-16,여비교통비,(유) 모두바이오,169563,교통비,박민재,고광수,0,
TXN0000006063,2025-08-03,급여,(주) 아름기획,3174597,상여금 지급,김예지,이예원,0,
TXN0000005844,2025-07-23,현금,(주) 시너지출판,4755583,현금 출금,황병철,김상철,0,
TXN0000007783,2025-08-11,매입,(유) 이노,4242194,상품 매입,박미숙,한지영,0,
TXN0000000425,2025-02-27,접대비,주식회사 월드에너지,445209,회식비,김민서,이순옥,0,
TXN0000003525,2025-08-29,접대비,주식회사 우리기술,336202,선물비,김중수,서영식,0,
TXN0000001040,2025-06-22,접대비,주식회사 푸른그룹,417816,회식비,송윤서,송지후,0,
TXN0000000767,2025-03-31,여비교통비,주식회사 고려뷰티,96061,교통비,손선영,김은지,0,
ANO0000000586,2025-09-11,매입,(유) 한강,10000000,물품 구매,김예지,서성현,1,라운드 금액
TXN0000002228,2025-01-12,급여,(유) 종합모두전자,2329319,급여 지급,심명숙,이지훈,0,
TXN0000003046,2025-10-22,매입,유한회사 보람보안,4135879,원재료 구매,이선영,김유진,0,
TXN0000004773,2025-03-26,매입,(유) 한빛뷰티,4324124,소모품 구매,박정호,안지아,0,
TXN0000004452,2025-02-22,접대비,주식회사 넥스트유통,197739,거래처 접대,김재현,안영순,0,
TXN0000000687,2025-05-23,매입,(주) 한강,131952,상품 매입,이영길,김아름,0,
TXN0000008035,2025-10-07,여비교통비,(주) 윈드네트웍스,34180,교통비,김민수,조은경,0,
TXN0000001130,2025-04-24,여비교통비,주식회사 백제시스템즈,11964,출장비,나진우,김진우,0,
ANO0000000292,2025-03-08,현금,유한회사 푸른,734996,긴급 지출,백경숙,류명자,1,주말 거래
TXN0000004374,2025-05-10,접대비,유한회사 신라상사,271133,회식비,박정순,강종수,0,
TXN0000005783,2025-09-17,매입,주식회사 보람,2066178,원재료 구매,김성민,최민석,0,
TXN0000006658,2025-07-22,매출,주식회사 조선,9676617,용역 제공,최정순,박지현,0,
TXN0000001216,2025-07-23,매출,유한회사 겨레센터,8208553,제품 판매,송은정,황지훈,0,
TXN0000002178,2025-05-01,접대비,유한회사 인포고려금고,124082,회식비,권승현,김정훈,0,
TXN0000003823,2025-02-01,임차료,유한회사 유니온넥스트기획,1364968,창고 임차료,손병철,김미숙,0,
TXN0000002647,2025-03-06,급여,유한회사 미래국민기획,4370744,상여금 지급,박주원,심정숙,0,
TXN0000004728,2025-06-30,급여,주식회사 씨앤씨,4741164,급여 지급,이영미,김종수,0,
TXN0000008572,2025-12-26,임차료,(주) 다올,1427698,사무실 임차료,김동현,최미정,0,
TXN0000002491,2025-07-04,매출,(유) 푸른항공,7592330,수수료 수입,김승민,윤준서,0,
TXN0000000928,2025-12-08,접대비,(주) 국민나루에이아이,159049,회식비,황혜진,송지혜,0,
TXN0000003308,2025-09-07,매출,유한회사 네오,847092,제품 판매,김서준,권정희,0,
TXN0000002575,2025-06-21,임차료,(주) 하나,2155009,사무실 임차료,이현주,양영환,0,
TXN0000006284,2025-07-07,현금,유한회사 인포,1843021,현금 입금,류옥자,진승현,0,
TXN0000007044,2025-01-21,급여,유한회사 한가람,2974964,퇴직금 지급,김정웅,김정희,0,
TXN0000004136,2025-11-27,급여,(유) 원더시스템,4434962,급여 지급,강현정,김성수,0,
TXN0000002942,2025-11-29,매입,(유) 글로벌,3900814,소모품 구매,김지원,한숙자,0,
TXN0000008563,2025-01-06,여비교통비,유한회사 우리에코기술,106464,교통비,김준호,강수빈,0,
TXN0000006898,2025-02-02,여비교통비,유한회사 나루,41352,숙박비,곽도윤,장동현,0,
TXN0000000497,2025-02-15,매입,주식회사 하나전자,2582987,상품 매입,박은서,이시우,0,
TXN0000006108,2025-10-14,임차료,(주) 글로벌테크,1308048,창고 임차료,김진호,김민준,0,
TXN0000002687,2025-11-20,매출,(주) 시너지기획,9091504,용역 제공,김윤서,김윤서,0,
TXN0000000837,2025-11-23,임차료,(주) 글로벌첨단에이아이,2932579,창고 임차료,권혜진,배영철,0,
TXN0000002214,2025-03-04,매출,(유) 월드한가람솔루션,6330547,수수료 수입,김현준,박영자,0,
TXN0000001065,2025-03-07,현금,(주) 미래기획,3319384,현금 입금,이민수,김명자,0,
TXN0000006226,2025-08-13,여비교통비,유한회사 브레인제나전자,119790,출장비,김예지,나영숙,0,
TXN0000008361,2025-04-10,현금,(주) 글로벌코스메틱,4475624,현금 출금,김성수,김순옥,0,
TXN0000005966,2025-10-08,현금,(주) 나루글로벌보안,4620555,현금 입금,황상철,이은지,0,
TXN0000000828,2025-03-20,여비교통비,(주) 윈드유니온바이오,153887,출장비,배영희,김미숙,0,
TXN0000008477,2025-06-02,접대비,(주) 미래종합소프트,268227,회식비,김영길,박예원,0,
TXN0000008860,2025-10-03,현금,(주) 마음유통,2769876,소액 경비,박예진,정춘자,0,
TXN0000007338,2025-03-18,급여,(유) 마음금고,4878478,상여금 지급,나진호,이영호,0,
TXN0000001709,2025-04-20,임차료,(주) 씨앤씨,2436459,창고 임차료,신하윤,박영자,0,
TXN0000007229,2025-03-04,현금,유한회사 에코랩스,4100536,소액 경비,나정식,김정훈,0,
TXN0000003807,2025-11-16,급여,주식회사 씨앤씨백제상사,2011303,급여 지급,이지아,노성민,0,
ANO0000000319,2025-12-12,매입,유한회사 겨레아름정보통신,10000000,물품 구매,강지아,윤은서,1,라운드 금액
ANO0000000529,2025-08-16,여비교통비,주식회사 가람종합전자,6827217,출장비,윤지후,이혜진,1,비정상적 금액
TXN0000004653,2025-04-24,급여,주식회사 보람소프트,2210523,상여금 지급,박영일,고지현,0,
TXN0000000819,2025-05-16,급여,유한회사 첨단시스템,4389788,퇴직금 지급,류정남,고숙자,0,
ANO0000000197,2025-09-06,현금,주식회사 백제,728571,긴급 지출,이성민,안은지,1,주말 거래
TXN0000008244,2025-01-08,임차료,(주) 글로벌기획,1582073,창고 임차료,손정자,김우진,0,
TXN0000003057,2025-06-06,접대비,유한회사 국민개발,135082,거래처 접대,김정수,조준영,0,
TXN0000002987,2025-05-04,접대비,(주) 한강연구소,89797,선물비,최경수,박건우,0,
TXN0000008734,2025-11-24,접대비,(주) 국민원더그룹,443858,선물비,김준혁,류옥순,0,
TXN0000003671,2025-07-20,현금,주식회사 하나유니온연구소,1303849,소액 경비,유채원,김숙자,0,
ANO0000000310,2025-08-08,접대비,특정거래처,97513,소액 접대,김철수,이서연,1,빈번한 소액거래
TXN0000002285,2025-11-09,매입,주식회사 마루한강에너지,3550291,원재료 구매,엄도현,권영철,0,
TXN0000003040,2025-09-15,현금,(유) 푸른한빛에너지,4984774,소액 경비,문정호,김유진,0,
TXN0000002971,2025-06-01,임차료,유한회사 발해월드네트워크,2727552,창고 임차료,김현주,장서영,0,
TXN0000007724,2025-05-20,매출,주식회사 우리발해플랫폼,5212646,제품 판매,차정남,박진호,0,
TXN0000003216,2025-11-27,급여,(유) 신라,2646886,퇴직금 지급,박지은,유수빈,0,
TXN0000007669,2025-08-13,매입,주식회사 인포뷰티,4766019,상품 매입,이채원,권정훈,0,
ANO0000000013,2025-10-25,현금,주식회사 한빛,461619,긴급 지출,손정식,김중수,1,주말 거래
TXN0000004960,2025-05-31,급여,(유) 미래플랫폼,2652488,상여금 지급,황성현,최준호,0,
TXN0000008534,2025-05-22,매입,주식회사 윈드씨앤씨기획,543741,원재료 구매,양순옥,이현준,0,
ANO0000000639,2025-10-30,접대비,동일거래처,450000,거래처 접대,김미정,손지아,1,중복거래
TXN0000008433,2025-01-01,임차료,(주) 원더제조,2576688,창고 임차료,김은정,김민석,0,
TXN0000006403,2025-08-03,급여,(주) 브레인항공,4298126,상여금 지급,권서연,박수민,0,
TXN0000002023,2025-09-13,현금,(유) 씨앤씨,1578256,현금 입금,유은영,강윤서,0,
TXN0000001944,2025-01-09,매입,유한회사 시너지제조,289522,원재료 구매,박은서,노성훈,0,
TXN0000007303,2025-08-01,접대비,유한회사 마루시스템즈,490626,거래처 접대,조준호,김경자,0,
TXN0000008097,2025-03-02,임차료,유한회사 하나,2569893,사무실 임차료,오상호,김준호,0,
TXN0000000522,2025-06-05,접대비,주식회사 첨단정보통신,284683,거래처 접대,송병철,권성진,0,
TXN0000005970,2025-08-19,여비교통비,(주) 가온,124530,숙박비,백명숙,최주원,0,
TXN0000007712,2025-03-23,급여,(주) 모두솔루션,3606808,급여 지급,김정순,김정훈,0,
TXN0000007315,2025-07-20,급여,(주) 윈드센터,2876520,상여금 지급,장중수,문영수,0,
TXN0000004739,2025-11-03,현금,유한회사 인포개발,4880742,현금 입금,백지훈,김순옥,0,
TXN0000005750,2025-01-26,매입,유한회사 비전모두신문,4228958,소모품 구매,이상훈,김서윤,0,
TXN0000005701,2025-02-17,접대비,유한회사 한가람신라코스메틱,259417,회식비,이지훈,류민석,0,
TXN0000002546,2025-02-26,접대비,주식회사 푸른월드기술,201944,거래처 접대,김미숙,우경희,0,
TXN0000006399,2025-07-22,임차료,유한회사 한강출판,986099,창고 임차료,김민수,이민지,0,
TXN0000005172,2025-10-13,임차료,주식회사 비전발해기획,2559633,사무실 임차료,박지영,한지현,0,
TXN0000006822,2025-10-21,매출,유한회사 한가람제조,2409468,수수료 수입,김민준,박준혁,0,
TXN0000006947,2025-01-07,매입,주식회사 네오,2155322,소모품 구매,지지영,김상현,0,
TXN0000004727,2025-06-05,현금,(주) 시너지신문,1000372,현금 출금,박진우,박민준,0,
TXN0000006620,2025-05-30,임차료,(유) 원더랩스,510213,창고 임차료,양미경,이진호,0,
TXN0000000400,2025-02-01,현금,(유) 넥스트인포신문,1497767,현금 출금,백미정,김건우,0,
TXN0000004323,2025-08-25,급여,(유) 제나,2248106,상여금 지급,이성민,이유진,0,
TXN0000003818,2025-08-31,접대비,주식회사 가람마루뷰티,50683,거래처 접대,류춘자,김미숙,0,
TXN0000004111,2025-02-21,임차료,(주) 미래자동차,567882,창고 임차료,안영숙,김지은,0,
ANO0000000610,2025-03-05,접대비,동일거래처,450000,거래처 접대,김정웅,김진우,1,중복거래
TXN0000008314,2025-08-22,임차료,유한회사 넥스트,2567862,사무실 임차료,장주원,김정자,0,
TXN0000005195,2025-08-13,매입,(주) 조선플랫폼,1155633,소모품 구매,엄정호,박광수,0,
TXN0000004718,2025-08-05,현금,주식회사 원더아름반도체,4246822,현금 입금,김옥순,장은주,0,
ANO0000000725,2025-03-15,현금,유한회사 마루기술,578541,긴급 지출,류경숙,김영일,1,주말 거래
TXN0000003770,2025-01-23,접대비,(주) 시너지,428260,회식비,김명자,윤준서,0,
TXN0000007941,2025-09-02,여비교통비,(주) 우리그룹,176384,교통비,황수민,박도현,0,
TXN0000000832,2025-11-09,접대비,(유) 스타,83420,선물비,최지영,최미영,0,
ANO0000000546,2025-11-10,접대비,동일거래처,450000,거래처 접대,이은정,이정순,1,중복거래
TXN0000004507,2025-08-08,급여,유한회사 고구려테크,2991117,퇴직금 지급,김성현,김성현,0,
TXN0000003503,2025-11-16,매입,(유) 발해신문,70132,소모품 구매,김예원,강서현,0,
